USER,COURSE_ID,SCORE
331432,excourse68,0.616759399492821
343800,excourse67,0.7082138557765277
343800,excourse72,0.6525351630658943
343800,excourse74,0.6500714712738288
343800,BD0145EN,0.623543584505046
343800,excourse68,0.616759399492821
345064,excourse67,0.7082138557765277
345064,excourse72,0.6525351630658943
345064,excourse74,0.6500714712738288
345064,BD0145EN,0.623543584505046
345064,excourse68,0.616759399492821
348808,excourse67,0.7082138557765277
348808,excourse72,0.6525351630658943
348808,excourse74,0.6500714712738288
348808,BD0145EN,0.623543584505046
348808,excourse68,0.616759399492821
351320,excourse67,0.7082138557765277
351320,excourse72,0.6525351630658943
351320,excourse74,0.6500714712738288
351320,BD0145EN,0.623543584505046
351320,excourse68,0.616759399492821
352684,excourse67,0.7082138557765277
352684,excourse72,0.6525351630658943
352684,excourse74,0.6500714712738288
352684,BD0145EN,0.623543584505046
352684,excourse68,0.616759399492821
354686,excourse67,0.7082138557765277
354686,excourse72,0.6525351630658943
354686,excourse74,0.6500714712738288
354686,BD0145EN,0.623543584505046
354686,excourse68,0.616759399492821
362955,excourse67,0.7082138557765277
362955,excourse72,0.6525351630658943
362955,excourse74,0.6500714712738288
362955,BD0145EN,0.623543584505046
362955,excourse68,0.616759399492821
364194,excourse67,0.7082138557765277
364194,excourse72,0.6525351630658943
364194,excourse74,0.6500714712738288
364194,BD0145EN,0.623543584505046
364194,excourse68,0.616759399492821
371091,excourse67,0.7082138557765277
371091,excourse72,0.6525351630658943
371091,excourse74,0.6500714712738288
371091,BD0145EN,0.623543584505046
371091,excourse68,0.616759399492821
373076,excourse67,0.7082138557765277
373076,excourse72,0.6525351630658943
373076,excourse74,0.6500714712738288
373076,BD0145EN,0.623543584505046
373076,excourse68,0.616759399492821
376785,excourse67,0.7082138557765277
376785,excourse72,0.6525351630658943
376785,excourse74,0.6500714712738288
376785,BD0145EN,0.623543584505046
376785,excourse68,0.616759399492821
390213,excourse67,0.7082138557765277
390213,excourse72,0.6525351630658943
390213,excourse74,0.6500714712738288
390213,BD0145EN,0.623543584505046
390213,excourse68,0.616759399492821
396776,excourse67,0.7082138557765277
396776,excourse72,0.6525351630658943
396776,excourse74,0.6500714712738288
396776,BD0145EN,0.623543584505046
396776,excourse68,0.616759399492821
397562,excourse67,0.7082138557765277
397562,excourse72,0.6525351630658943
397562,excourse74,0.6500714712738288
397562,BD0145EN,0.623543584505046
397562,excourse68,0.616759399492821
399457,excourse67,0.7082138557765277
399457,excourse72,0.6525351630658943
399457,excourse74,0.6500714712738288
399457,BD0145EN,0.623543584505046
399457,excourse68,0.616759399492821
403519,excourse67,0.7082138557765277
403519,excourse72,0.6525351630658943
403519,excourse74,0.6500714712738288
403519,BD0145EN,0.623543584505046
403519,excourse68,0.616759399492821
403839,excourse67,0.7082138557765277
403839,excourse72,0.6525351630658943
403839,excourse74,0.6500714712738288
403839,BD0145EN,0.623543584505046
403839,excourse68,0.616759399492821
406451,excourse67,0.7082138557765277
406451,excourse72,0.6525351630658943
406451,excourse74,0.6500714712738288
406451,BD0145EN,0.623543584505046
406451,excourse68,0.616759399492821
406940,excourse67,0.7082138557765277
406940,excourse72,0.6525351630658943
406940,excourse74,0.6500714712738288
406940,BD0145EN,0.623543584505046
406940,excourse68,0.616759399492821
408938,excourse67,0.7082138557765277
408938,excourse72,0.6525351630658943
408938,excourse74,0.6500714712738288
408938,BD0145EN,0.623543584505046
408938,excourse68,0.616759399492821
413286,excourse67,0.7082138557765277
413286,excourse72,0.6525351630658943
413286,excourse74,0.6500714712738288
413286,BD0145EN,0.623543584505046
413286,excourse68,0.616759399492821
418401,excourse67,0.7082138557765277
418401,excourse72,0.6525351630658943
418401,excourse74,0.6500714712738288
418401,BD0145EN,0.623543584505046
418401,excourse68,0.616759399492821
419414,excourse67,0.7082138557765277
419414,excourse72,0.6525351630658943
419414,excourse74,0.6500714712738288
419414,BD0145EN,0.623543584505046
419414,excourse68,0.616759399492821
422079,excourse67,0.7082138557765277
422079,excourse72,0.6525351630658943
422079,excourse74,0.6500714712738288
422079,BD0145EN,0.623543584505046
422079,excourse68,0.616759399492821
425952,excourse67,0.7082138557765277
425952,excourse72,0.6525351630658943
425952,excourse74,0.6500714712738288
425952,BD0145EN,0.623543584505046
425952,excourse68,0.616759399492821
426277,excourse67,0.7082138557765277
426277,excourse72,0.6525351630658943
426277,excourse74,0.6500714712738288
426277,BD0145EN,0.623543584505046
426277,excourse68,0.616759399492821
428501,excourse67,0.7082138557765277
428501,excourse72,0.6525351630658943
428501,excourse74,0.6500714712738288
428501,BD0145EN,0.623543584505046
428501,excourse68,0.616759399492821
428830,excourse67,0.7082138557765277
428830,excourse72,0.6525351630658943
428830,excourse74,0.6500714712738288
428830,BD0145EN,0.623543584505046
428830,excourse68,0.616759399492821
430274,excourse67,0.7082138557765277
430274,excourse72,0.6525351630658943
430274,excourse74,0.6500714712738288
430274,BD0145EN,0.623543584505046
430274,excourse68,0.616759399492821
431224,excourse67,0.7082138557765277
431224,excourse72,0.6525351630658943
431224,excourse74,0.6500714712738288
431224,BD0145EN,0.623543584505046
431224,excourse68,0.616759399492821
435051,excourse67,0.7082138557765277
435051,excourse72,0.6525351630658943
435051,excourse74,0.6500714712738288
435051,BD0145EN,0.623543584505046
435051,excourse68,0.616759399492821
435578,excourse67,0.7082138557765277
435578,excourse72,0.6525351630658943
435578,excourse74,0.6500714712738288
435578,BD0145EN,0.623543584505046
435578,excourse68,0.616759399492821
435858,excourse67,0.7082138557765277
435858,excourse72,0.6525351630658943
435858,excourse74,0.6500714712738288
435858,BD0145EN,0.623543584505046
435858,excourse68,0.616759399492821
435898,excourse67,0.7082138557765277
435898,excourse72,0.6525351630658943
435898,excourse74,0.6500714712738288
435898,BD0145EN,0.623543584505046
435898,excourse68,0.616759399492821
440679,excourse67,0.7082138557765277
440679,excourse72,0.6525351630658943
440679,excourse74,0.6500714712738288
440679,BD0145EN,0.623543584505046
440679,excourse68,0.616759399492821
446388,excourse67,0.7082138557765277
446388,excourse72,0.6525351630658943
446388,excourse74,0.6500714712738288
446388,BD0145EN,0.623543584505046
446388,excourse68,0.616759399492821
446982,excourse67,0.7082138557765277
446982,excourse72,0.6525351630658943
446982,excourse74,0.6500714712738288
446982,BD0145EN,0.623543584505046
446982,excourse68,0.616759399492821
447524,excourse67,0.7082138557765277
447524,excourse72,0.6525351630658943
447524,excourse74,0.6500714712738288
447524,BD0145EN,0.623543584505046
447524,excourse68,0.616759399492821
457527,excourse67,0.7082138557765277
457527,excourse72,0.6525351630658943
457527,excourse74,0.6500714712738288
457527,BD0145EN,0.623543584505046
457527,excourse68,0.616759399492821
459415,excourse67,0.7082138557765277
459415,excourse72,0.6525351630658943
459415,excourse74,0.6500714712738288
459415,BD0145EN,0.623543584505046
459415,excourse68,0.616759399492821
461049,excourse67,0.7082138557765277
461049,excourse72,0.6525351630658943
461049,excourse74,0.6500714712738288
461049,BD0145EN,0.623543584505046
461049,excourse68,0.616759399492821
461359,excourse67,0.7082138557765277
461359,excourse72,0.6525351630658943
461359,excourse74,0.6500714712738288
461359,BD0145EN,0.623543584505046
461359,excourse68,0.616759399492821
462554,excourse67,0.7082138557765277
462554,excourse72,0.6525351630658943
462554,excourse74,0.6500714712738288
462554,BD0145EN,0.623543584505046
462554,excourse68,0.616759399492821
462755,excourse67,0.7082138557765277
462755,excourse72,0.6525351630658943
462755,excourse74,0.6500714712738288
462755,BD0145EN,0.623543584505046
462755,excourse68,0.616759399492821
464965,excourse67,0.7082138557765277
464965,excourse72,0.6525351630658943
464965,excourse74,0.6500714712738288
464965,BD0145EN,0.623543584505046
464965,excourse68,0.616759399492821
471338,excourse67,0.7082138557765277
471338,excourse72,0.6525351630658943
471338,excourse74,0.6500714712738288
471338,BD0145EN,0.623543584505046
471338,excourse68,0.616759399492821
472908,excourse67,0.7082138557765277
472908,excourse72,0.6525351630658943
472908,excourse74,0.6500714712738288
472908,BD0145EN,0.623543584505046
472908,excourse68,0.616759399492821
476115,excourse67,0.7082138557765277
476115,excourse72,0.6525351630658943
476115,excourse74,0.6500714712738288
476115,BD0145EN,0.623543584505046
476115,excourse68,0.616759399492821
476798,excourse67,0.7082138557765277
476798,excourse72,0.6525351630658943
476798,excourse74,0.6500714712738288
476798,BD0145EN,0.623543584505046
476798,excourse68,0.616759399492821
477953,excourse67,0.7082138557765277
477953,excourse72,0.6525351630658943
477953,excourse74,0.6500714712738288
477953,BD0145EN,0.623543584505046
477953,excourse68,0.616759399492821
480186,excourse67,0.7082138557765277
480186,excourse72,0.6525351630658943
480186,excourse74,0.6500714712738288
480186,BD0145EN,0.623543584505046
480186,excourse68,0.616759399492821
481019,excourse67,0.7082138557765277
481019,excourse72,0.6525351630658943
481019,excourse74,0.6500714712738288
481019,BD0145EN,0.623543584505046
481019,excourse68,0.616759399492821
481658,excourse67,0.7082138557765277
481658,excourse72,0.6525351630658943
481658,excourse74,0.6500714712738288
481658,BD0145EN,0.623543584505046
481658,excourse68,0.616759399492821
482875,excourse67,0.7082138557765277
482875,excourse72,0.6525351630658943
482875,excourse74,0.6500714712738288
482875,BD0145EN,0.623543584505046
482875,excourse68,0.616759399492821
483426,excourse67,0.7082138557765277
483426,excourse72,0.6525351630658943
483426,excourse74,0.6500714712738288
483426,BD0145EN,0.623543584505046
483426,excourse68,0.616759399492821
484628,excourse67,0.7082138557765277
484628,excourse72,0.6525351630658943
484628,excourse74,0.6500714712738288
484628,BD0145EN,0.623543584505046
484628,excourse68,0.616759399492821
485273,excourse67,0.7082138557765277
485273,excourse72,0.6525351630658943
485273,excourse74,0.6500714712738288
485273,BD0145EN,0.623543584505046
485273,excourse68,0.616759399492821
486201,excourse67,0.7082138557765277
486201,excourse72,0.6525351630658943
486201,excourse74,0.6500714712738288
486201,BD0145EN,0.623543584505046
486201,excourse68,0.616759399492821
489692,excourse67,0.7082138557765277
489692,excourse72,0.6525351630658943
489692,excourse74,0.6500714712738288
489692,BD0145EN,0.623543584505046
489692,excourse68,0.616759399492821
491004,excourse67,0.7082138557765277
491004,excourse72,0.6525351630658943
491004,excourse74,0.6500714712738288
491004,BD0145EN,0.623543584505046
491004,excourse68,0.616759399492821
494226,excourse67,0.7082138557765277
494226,excourse72,0.6525351630658943
494226,excourse74,0.6500714712738288
494226,BD0145EN,0.623543584505046
494226,excourse68,0.616759399492821
497128,excourse67,0.7082138557765277
497128,excourse72,0.6525351630658943
497128,excourse74,0.6500714712738288
497128,BD0145EN,0.623543584505046
497128,excourse68,0.616759399492821
497451,excourse67,0.7082138557765277
497451,excourse72,0.6525351630658943
497451,excourse74,0.6500714712738288
497451,BD0145EN,0.623543584505046
497451,excourse68,0.616759399492821
503032,excourse67,0.7082138557765277
503032,excourse72,0.6525351630658943
503032,excourse74,0.6500714712738288
503032,BD0145EN,0.623543584505046
503032,excourse68,0.616759399492821
503291,excourse67,0.7082138557765277
503291,excourse72,0.6525351630658943
503291,excourse74,0.6500714712738288
503291,BD0145EN,0.623543584505046
503291,excourse68,0.616759399492821
506042,excourse67,0.7082138557765277
506042,excourse72,0.6525351630658943
506042,excourse74,0.6500714712738288
506042,BD0145EN,0.623543584505046
506042,excourse68,0.616759399492821
506202,excourse67,0.7082138557765277
506202,excourse72,0.6525351630658943
506202,excourse74,0.6500714712738288
506202,BD0145EN,0.623543584505046
506202,excourse68,0.616759399492821
506734,excourse67,0.7082138557765277
506734,excourse72,0.6525351630658943
506734,excourse74,0.6500714712738288
506734,BD0145EN,0.623543584505046
506734,excourse68,0.616759399492821
510780,excourse67,0.7082138557765277
510780,excourse72,0.6525351630658943
510780,excourse74,0.6500714712738288
510780,BD0145EN,0.623543584505046
510780,excourse68,0.616759399492821
511765,excourse67,0.7082138557765277
511765,excourse72,0.6525351630658943
511765,excourse74,0.6500714712738288
511765,BD0145EN,0.623543584505046
511765,excourse68,0.616759399492821
514320,excourse67,0.7082138557765277
514320,excourse72,0.6525351630658943
514320,excourse74,0.6500714712738288
514320,BD0145EN,0.623543584505046
514320,excourse68,0.616759399492821
515823,excourse67,0.7082138557765277
515823,excourse72,0.6525351630658943
515823,excourse74,0.6500714712738288
515823,BD0145EN,0.623543584505046
515823,excourse68,0.616759399492821
517197,excourse67,0.7082138557765277
517197,excourse72,0.6525351630658943
517197,excourse74,0.6500714712738288
517197,BD0145EN,0.623543584505046
517197,excourse68,0.616759399492821
518515,excourse67,0.7082138557765277
518515,excourse72,0.6525351630658943
518515,excourse74,0.6500714712738288
518515,BD0145EN,0.623543584505046
518515,excourse68,0.616759399492821
518867,excourse67,0.7082138557765277
518867,excourse72,0.6525351630658943
518867,excourse74,0.6500714712738288
518867,BD0145EN,0.623543584505046
518867,excourse68,0.616759399492821
528259,excourse67,0.7082138557765277
528259,excourse72,0.6525351630658943
528259,excourse74,0.6500714712738288
528259,BD0145EN,0.623543584505046
528259,excourse68,0.616759399492821
529858,excourse67,0.7082138557765277
529858,excourse72,0.6525351630658943
529858,excourse74,0.6500714712738288
529858,BD0145EN,0.623543584505046
529858,excourse68,0.616759399492821
531408,excourse67,0.7082138557765277
531408,excourse72,0.6525351630658943
531408,excourse74,0.6500714712738288
531408,BD0145EN,0.623543584505046
531408,excourse68,0.616759399492821
536821,excourse67,0.7082138557765277
536821,excourse72,0.6525351630658943
536821,excourse74,0.6500714712738288
536821,BD0145EN,0.623543584505046
536821,excourse68,0.616759399492821
538595,excourse67,0.7082138557765277
538595,excourse72,0.6525351630658943
538595,excourse74,0.6500714712738288
538595,BD0145EN,0.623543584505046
538595,excourse68,0.616759399492821
539916,excourse67,0.7082138557765277
539916,excourse72,0.6525351630658943
539916,excourse74,0.6500714712738288
539916,BD0145EN,0.623543584505046
539916,excourse68,0.616759399492821
542255,excourse67,0.7082138557765277
542255,excourse72,0.6525351630658943
542255,excourse74,0.6500714712738288
542255,BD0145EN,0.623543584505046
542255,excourse68,0.616759399492821
542454,excourse67,0.7082138557765277
542454,excourse72,0.6525351630658943
542454,excourse74,0.6500714712738288
542454,BD0145EN,0.623543584505046
542454,excourse68,0.616759399492821
543504,excourse67,0.7082138557765277
543504,excourse72,0.6525351630658943
543504,excourse74,0.6500714712738288
543504,BD0145EN,0.623543584505046
543504,excourse68,0.616759399492821
544738,excourse67,0.7082138557765277
544738,excourse72,0.6525351630658943
544738,excourse74,0.6500714712738288
544738,BD0145EN,0.623543584505046
544738,excourse68,0.616759399492821
545870,excourse67,0.7082138557765277
545870,excourse72,0.6525351630658943
545870,excourse74,0.6500714712738288
545870,BD0145EN,0.623543584505046
545870,excourse68,0.616759399492821
547966,excourse67,0.7082138557765277
547966,excourse72,0.6525351630658943
547966,excourse74,0.6500714712738288
547966,BD0145EN,0.623543584505046
547966,excourse68,0.616759399492821
550887,excourse67,0.7082138557765277
550887,excourse72,0.6525351630658943
550887,excourse74,0.6500714712738288
550887,BD0145EN,0.623543584505046
550887,excourse68,0.616759399492821
551330,excourse67,0.7082138557765277
551330,excourse72,0.6525351630658943
551330,excourse74,0.6500714712738288
551330,BD0145EN,0.623543584505046
551330,excourse68,0.616759399492821
552288,excourse67,0.7082138557765277
552288,excourse72,0.6525351630658943
552288,excourse74,0.6500714712738288
552288,BD0145EN,0.623543584505046
552288,excourse68,0.616759399492821
553969,excourse67,0.7082138557765277
553969,excourse72,0.6525351630658943
553969,excourse74,0.6500714712738288
553969,BD0145EN,0.623543584505046
553969,excourse68,0.616759399492821
555836,excourse67,0.7082138557765277
555836,excourse72,0.6525351630658943
555836,excourse74,0.6500714712738288
555836,BD0145EN,0.623543584505046
555836,excourse68,0.616759399492821
556941,excourse67,0.7082138557765277
556941,excourse72,0.6525351630658943
556941,excourse74,0.6500714712738288
556941,BD0145EN,0.623543584505046
556941,excourse68,0.616759399492821
558382,excourse67,0.7082138557765277
558382,excourse72,0.6525351630658943
558382,excourse74,0.6500714712738288
558382,BD0145EN,0.623543584505046
558382,excourse68,0.616759399492821
559369,excourse67,0.7082138557765277
559369,excourse72,0.6525351630658943
559369,excourse74,0.6500714712738288
559369,BD0145EN,0.623543584505046
559369,excourse68,0.616759399492821
560247,excourse67,0.7082138557765277
560247,excourse72,0.6525351630658943
560247,excourse74,0.6500714712738288
560247,BD0145EN,0.623543584505046
560247,excourse68,0.616759399492821
564038,excourse67,0.7082138557765277
564038,excourse72,0.6525351630658943
564038,excourse74,0.6500714712738288
564038,BD0145EN,0.623543584505046
564038,excourse68,0.616759399492821
565505,excourse67,0.7082138557765277
565505,excourse72,0.6525351630658943
565505,excourse74,0.6500714712738288
565505,BD0145EN,0.623543584505046
565505,excourse68,0.616759399492821
569052,excourse67,0.7082138557765277
569052,excourse72,0.6525351630658943
569052,excourse74,0.6500714712738288
569052,BD0145EN,0.623543584505046
569052,excourse68,0.616759399492821
569284,excourse67,0.7082138557765277
569284,excourse72,0.6525351630658943
569284,excourse74,0.6500714712738288
569284,BD0145EN,0.623543584505046
569284,excourse68,0.616759399492821
572721,excourse67,0.7082138557765277
572721,excourse72,0.6525351630658943
572721,excourse74,0.6500714712738288
572721,BD0145EN,0.623543584505046
572721,excourse68,0.616759399492821
573047,excourse67,0.7082138557765277
573047,excourse72,0.6525351630658943
573047,excourse74,0.6500714712738288
573047,BD0145EN,0.623543584505046
573047,excourse68,0.616759399492821
574414,excourse67,0.7082138557765277
574414,excourse72,0.6525351630658943
574414,excourse74,0.6500714712738288
574414,BD0145EN,0.623543584505046
574414,excourse68,0.616759399492821
576061,excourse67,0.7082138557765277
576061,excourse72,0.6525351630658943
576061,excourse74,0.6500714712738288
576061,BD0145EN,0.623543584505046
576061,excourse68,0.616759399492821
576397,excourse67,0.7082138557765277
576397,excourse72,0.6525351630658943
576397,excourse74,0.6500714712738288
576397,BD0145EN,0.623543584505046
576397,excourse68,0.616759399492821
577001,excourse67,0.7082138557765277
577001,excourse72,0.6525351630658943
577001,excourse74,0.6500714712738288
577001,BD0145EN,0.623543584505046
577001,excourse68,0.616759399492821
577409,excourse67,0.7082138557765277
577409,excourse72,0.6525351630658943
577409,excourse74,0.6500714712738288
577409,BD0145EN,0.623543584505046
577409,excourse68,0.616759399492821
578677,excourse67,0.7082138557765277
578677,excourse72,0.6525351630658943
578677,excourse74,0.6500714712738288
578677,BD0145EN,0.623543584505046
578677,excourse68,0.616759399492821
581446,excourse67,0.7082138557765277
581446,excourse72,0.6525351630658943
581446,excourse74,0.6500714712738288
581446,BD0145EN,0.623543584505046
581446,excourse68,0.616759399492821
583245,excourse67,0.7082138557765277
583245,excourse72,0.6525351630658943
583245,excourse74,0.6500714712738288
583245,BD0145EN,0.623543584505046
583245,excourse68,0.616759399492821
584748,excourse67,0.7082138557765277
584748,excourse72,0.6525351630658943
584748,excourse74,0.6500714712738288
584748,BD0145EN,0.623543584505046
584748,excourse68,0.616759399492821
585227,excourse67,0.7082138557765277
585227,excourse72,0.6525351630658943
585227,excourse74,0.6500714712738288
585227,BD0145EN,0.623543584505046
585227,excourse68,0.616759399492821
585654,excourse67,0.7082138557765277
585654,excourse72,0.6525351630658943
585654,excourse74,0.6500714712738288
585654,BD0145EN,0.623543584505046
585654,excourse68,0.616759399492821
587229,excourse67,0.7082138557765277
587229,excourse72,0.6525351630658943
587229,excourse74,0.6500714712738288
587229,BD0145EN,0.623543584505046
587229,excourse68,0.616759399492821
591984,excourse67,0.7082138557765277
591984,excourse72,0.6525351630658943
591984,excourse74,0.6500714712738288
591984,BD0145EN,0.623543584505046
591984,excourse68,0.616759399492821
599839,excourse67,0.7082138557765277
599839,excourse72,0.6525351630658943
599839,excourse74,0.6500714712738288
599839,BD0145EN,0.623543584505046
599839,excourse68,0.616759399492821
600214,excourse67,0.7082138557765277
600214,excourse72,0.6525351630658943
600214,excourse74,0.6500714712738288
600214,BD0145EN,0.623543584505046
600214,excourse68,0.616759399492821
601371,excourse67,0.7082138557765277
601371,excourse72,0.6525351630658943
601371,excourse74,0.6500714712738288
601371,BD0145EN,0.623543584505046
601371,excourse68,0.616759399492821
603336,excourse67,0.7082138557765277
603336,excourse72,0.6525351630658943
603336,excourse74,0.6500714712738288
603336,BD0145EN,0.623543584505046
603336,excourse68,0.616759399492821
603361,excourse67,0.7082138557765277
603361,excourse72,0.6525351630658943
603361,excourse74,0.6500714712738288
603361,BD0145EN,0.623543584505046
603361,excourse68,0.616759399492821
606214,excourse67,0.7082138557765277
606214,excourse72,0.6525351630658943
606214,excourse74,0.6500714712738288
606214,BD0145EN,0.623543584505046
606214,excourse68,0.616759399492821
606648,excourse67,0.7082138557765277
606648,excourse72,0.6525351630658943
606648,excourse74,0.6500714712738288
606648,BD0145EN,0.623543584505046
606648,excourse68,0.616759399492821
606892,excourse67,0.7082138557765277
606892,excourse72,0.6525351630658943
606892,excourse74,0.6500714712738288
606892,BD0145EN,0.623543584505046
606892,excourse68,0.616759399492821
607310,excourse67,0.7082138557765277
607310,excourse72,0.6525351630658943
607310,excourse74,0.6500714712738288
607310,BD0145EN,0.623543584505046
607310,excourse68,0.616759399492821
607999,excourse67,0.7082138557765277
607999,excourse72,0.6525351630658943
607999,excourse74,0.6500714712738288
607999,BD0145EN,0.623543584505046
607999,excourse68,0.616759399492821
608432,excourse67,0.7082138557765277
608432,excourse72,0.6525351630658943
608432,excourse74,0.6500714712738288
608432,BD0145EN,0.623543584505046
608432,excourse68,0.616759399492821
609057,excourse67,0.7082138557765277
609057,excourse72,0.6525351630658943
609057,excourse74,0.6500714712738288
609057,BD0145EN,0.623543584505046
609057,excourse68,0.616759399492821
609064,excourse67,0.7082138557765277
